CM-0,CM-1,cell-id,label-gC,label-GT
0.546366,0.1535,313,-1,-1,279,281
0.371763,0.109333,314,-1,-1,259,296,322,363
0.323308,0.096,315,-1,-1,82,287,291,322,361,399
0.418546,0.297,316,-1,-1,89,153,162,351
0.408521,0.124,317,-1,-1,267,296,311,321,326,358
0.308271,0.268,318,-1,-1,133,280,307,308,332,336
0.593985,0.253,319,-1,-1
0.288221,0.027,320,-1,-1,191,192,214,230,306,400
0.438596,0.132,321,-1,-1,256,267,303,311,317,326
0.345865,0.086,322,-1,-1,291,314,315,363,399
0.230577,0.3095,323,-1,-1,123,253,290,301,310,331,346,366
0.193817,0.305833,324,-1,-1,246,290,301,352,366
0.428571,0.2575,325,-1,-1,162,184,258,294
0.428571,0.112,326,-1,-1,256,285,311,317,321
1.01002,0.409,327,-1,-1
0.614035,0.808,328,-1,-1
0.448622,0.3,329,-1,-1,89,294
0.378446,0.314,330,-1,-1,153,154,173,250,276,351
0.253132,0.325,331,-1,-1,175,190,244,278,310,323,346
0.308271,0.288,332,-1,-1,133,238,280,307,318
0.388471,0.461,333,-1,-1,304
0.629073,0.348,334,-1,-1
0.493734,0.506,335,-1,-1
0.288221,0.255,336,-1,-1,73,132,241,280,308,318
0.303258,0.512,337,-1,-1
0.639098,0.757,338,-1,-1
0.378446,0.432,339,-1,-1,263,282
0.393484,0.357,340,-1,-1,154,173,344
0.365557,0.185429,341,-1,-1,14,48,98,109,237,245,359
0.22807,0.443,342,-1,-1,353,380
0.155388,0.267,343,-1,-1,45,122,236
0.368421,0.341,344,-1,-1,154,173,340
0.553885,0.324,345,-1,-1,273,365
0.22807,0.338,346,-1,-1,244,301,310,323,331,366
0.012531,0.316,347,-1,-1
0.072682,6.343,348,-1,-1
0.197995,0.351,349,-1,-1,352,360,366
0.423559,0.438,350,-1,-1
0.388471,0.303,351,-1,-1,153,154,173,316,330
0.170426,0.324,352,-1,-1,128,324,349
0.238095,0.431,353,-1,-1,166,342,354,380
0.218045,0.419,354,-1,-1,166,283,353
0.528822,0.214,355,-1,-1,182,240
0.343358,0.049,356,-1,-1,211,235,309,398,399
0.466166,0.169,357,-1,-1,139,274,303
0.383459,0.154,358,-1,-1,17,98,109,117,259,267,296,317
0.353383,0.209,359,-1,-1,14,110,142,262,265,341
0.177945,0.372,360,-1,-1,349
0.313283,0.072,361,-1,-1,243,287,299,306,315,399,400
0.393484,0.526,362,-1,-1,248
0.378446,0.081,363,-1,-1,295,314,322
0.112782,0.204,364,-1,-1,57,92,94,136,217
0.52381,0.344,365,-1,-1,260,273,289,345
0.218045,0.332,366,-1,-1,301,323,324,346,349
4.26316,0.019,367,-1,-1
0.132832,0.429,368,-1,-1,174
0.007519,0.0715,369,-1,-1,72,164,202,203,383
1.64662,0,370,-1,-1,160
5.59148,0,371,-1,-1
6.03759,0.004,372,-1,-1
0.122807,0.33,373,-1,-1,128,171
0.463659,0.089,374,-1,-1,256,302
0.303258,0.353,375,-1,-1,249,261,395
5.12531,0.008,376,-1,-1
0.423559,0.058,377,-1,-1,194
0.002506,0.145,378,-1,-1,58,208,381,389
4.79449,0.007,379,-1,-1,390
0.243108,0.443,380,-1,-1,293,342,353
0.027569,0.142,381,-1,-1,58,177,204,208,378,389
0.423559,0.361,382,-1,-1
0.010025,0.09,383,-1,-1,164,202,218,369
0.288221,0.43,384,-1,-1,157,264,293
5.82707,0,385,-1,-1
2.3183,0.016,386,-1,-1
4.2782,0.041,387,-1,-1
0.373434,0.391,388,-1,-1,282
0.002506,0.133,389,-1,-1,208,218,378,381
4.76441,0.006,390,-1,-1,379
4.69424,0.054,391,-1,-1
4.67418,0.012,392,-1,-1,402
4.21303,0.006,393,-1,-1,397
0.18797,0.468,394,-1,-1
0.333333,0.337,395,-1,-1,238,250,375
3.58647,0.004,396,-1,-1
4.22306,0.005,397,-1,-1,393
0.368421,0.0285,398,-1,-1,206,210,221,235,309,356
0.333333,0.066,399,-1,-1,287,306,315,322,356,361
0.288221,0.047,400,-1,-1,230,243,298,306,320,361
5.19549,0.017,401,-1,-1
4.68421,0.017,402,-1,-1,392
