Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
b50eb9,2016-12-02 18:00:00.000000 UTC,18.0,2,12,240,0.5,5.0
b50eb9,2016-07-27 18:45:00.000000 UTC,18.75,27,7,1140,4.3,19.5
b50eb9,2016-02-25 12:00:00.000000 UTC,12.0,25,2,480,1.3,6.75
b50eb9,2016-01-14 13:00:00.000000 UTC,13.0,14,1,120,0.4,5.25
b50eb9,2016-04-01 19:15:00.000000 UTC,19.25,1,4,840,5.5,17.25
b50eb9,2016-09-01 18:00:00.000000 UTC,18.0,1,9,720,2.5,10.25
b50eb9,2016-10-07 12:15:00.000000 UTC,12.25,7,10,1020,1.4,10.25
b50eb9,2016-06-20 18:15:00.000000 UTC,18.25,20,6,420,1.4,7.0
b50eb9,2016-07-25 10:45:00.000000 UTC,10.75,25,7,960,5.1,19.5
b50eb9,2016-05-28 15:45:00.000000 UTC,15.75,28,5,1440,2.3,15.75
b50eb9,2016-05-12 06:00:00.000000 UTC,6.0,12,5,240,0.6,5.0
b50eb9,2016-02-01 18:45:00.000000 UTC,18.75,1,2,540,2.8,14.95
b50eb9,2016-09-19 14:30:00.000000 UTC,14.5,19,9,780,1.8,12.25
b50eb9,2016-06-28 20:30:00.000000 UTC,20.5,28,6,540,4.1,16.0
b50eb9,2016-11-11 15:30:00.000000 UTC,15.5,11,11,540,2.2,9.0
b50eb9,2016-01-26 18:45:00.000000 UTC,18.75,26,1,840,7.2,25.3
b50eb9,2016-05-11 17:15:00.000000 UTC,17.25,11,5,240,0.7,7.0
b50eb9,2016-07-12 15:00:00.000000 UTC,15.0,12,7,420,1.0,6.5
b50eb9,2016-06-30 15:30:00.000000 UTC,15.5,30,6,420,1.3,7.75
b50eb9,2016-02-17 17:15:00.000000 UTC,17.25,17,2,1020,5.7,21.0
b50eb9,2016-01-28 16:30:00.000000 UTC,16.5,28,1,900,3.5,15.6
b50eb9,2016-06-12 18:30:00.000000 UTC,18.5,12,6,180,0.4,4.5
