Taxi_id,time_stamp,hour,day,month,trip_seconds,trip_miles,trip_total
455b6b,2016-10-13 03:30:00.000000 UTC,3.5,13,10,360,0.7,8.25
455b6b,2016-12-05 13:00:00.000000 UTC,13.0,5,12,480,1.4,10.0
455b6b,2016-04-03 02:45:00.000000 UTC,2.75,3,4,480,2.0,9.25
455b6b,2016-06-11 18:00:00.000000 UTC,18.0,11,6,600,1.4,12.5
455b6b,2016-01-13 11:00:00.000000 UTC,11.0,13,1,2520,18.4,57.3
455b6b,2016-07-15 15:45:00.000000 UTC,15.75,15,7,2040,18.7,59.5
455b6b,2016-03-21 12:00:00.000000 UTC,12.0,21,3,1740,8.1,34.8
455b6b,2016-05-30 10:00:00.000000 UTC,10.0,30,5,2340,16.8,49.75
455b6b,2016-08-24 17:00:00.000000 UTC,17.0,24,8,1560,17.8,55.75
455b6b,2016-04-25 03:45:00.000000 UTC,3.75,25,4,1260,2.1,14.75
455b6b,2016-08-25 11:30:00.000000 UTC,11.5,25,8,3480,23.9,77.0
455b6b,2016-07-12 11:00:00.000000 UTC,11.0,12,7,3540,15.7,42.25
455b6b,2016-03-09 01:30:00.000000 UTC,1.5,9,3,1020,3.8,13.25
455b6b,2016-12-19 14:15:00.000000 UTC,14.25,19,12,1320,4.1,15.0
455b6b,2016-04-08 04:45:00.000000 UTC,4.75,8,4,180,0.6,4.75
455b6b,2016-08-29 06:30:00.000000 UTC,6.5,29,8,1440,17.3,57.2
455b6b,2016-06-03 06:45:00.000000 UTC,6.75,3,6,600,0.9,9.75
455b6b,2016-06-26 13:00:00.000000 UTC,13.0,26,6,240,0.8,13.0
455b6b,2016-12-15 13:30:00.000000 UTC,13.5,15,12,900,2.0,10.0
455b6b,2016-11-09 16:15:00.000000 UTC,16.25,9,11,360,0.7,7.25
455b6b,2016-05-19 13:00:00.000000 UTC,13.0,19,5,540,1.0,8.25
455b6b,2016-03-02 08:30:00.000000 UTC,8.5,2,3,1560,18.1,89.4
455b6b,2016-03-17 04:30:00.000000 UTC,4.5,17,3,240,0.6,6.25
455b6b,2016-12-17 04:15:00.000000 UTC,4.25,17,12,300,1.0,7.5
455b6b,2016-05-09 11:30:00.000000 UTC,11.5,9,5,660,0.9,11.75
455b6b,2016-06-10 13:15:00.000000 UTC,13.25,10,6,420,1.5,10.0
455b6b,2016-12-06 05:15:00.000000 UTC,5.25,6,12,1860,18.1,54.5
455b6b,2016-10-19 02:15:00.000000 UTC,2.25,19,10,480,1.5,10.25
455b6b,2016-05-18 14:15:00.000000 UTC,14.25,18,5,2940,20.6,65.25
455b6b,2016-01-16 15:45:00.000000 UTC,15.75,16,1,360,0.9,9.25
455b6b,2016-04-25 02:15:00.000000 UTC,2.25,25,4,360,1.0,8.0
455b6b,2016-07-06 07:00:00.000000 UTC,7.0,6,7,300,0.7,7.25
455b6b,2016-02-17 14:00:00.000000 UTC,14.0,17,2,180,0.8,6.0
455b6b,2016-03-31 03:30:00.000000 UTC,3.5,31,3,300,0.9,6.0
455b6b,2016-02-27 03:45:00.000000 UTC,3.75,27,2,540,1.5,9.25
455b6b,2016-07-05 14:45:00.000000 UTC,14.75,5,7,240,0.8,6.5
455b6b,2016-10-23 02:45:00.000000 UTC,2.75,23,10,720,3.3,15.25
455b6b,2016-08-08 12:30:00.000000 UTC,12.5,8,8,2820,17.9,52.0
455b6b,2016-06-16 06:00:00.000000 UTC,6.0,16,6,480,0.7,6.25
455b6b,2016-03-12 14:30:00.000000 UTC,14.5,12,3,1320,2.6,13.75
455b6b,2016-05-29 16:00:00.000000 UTC,16.0,29,5,600,1.9,11.75
455b6b,2016-07-07 02:45:00.000000 UTC,2.75,7,7,300,0.5,8.0
455b6b,2016-07-10 06:30:00.000000 UTC,6.5,10,7,300,0.9,6.75
455b6b,2016-04-07 02:15:00.000000 UTC,2.25,7,4,540,1.4,7.75
455b6b,2016-02-06 14:15:00.000000 UTC,14.25,6,2,60,0.0,5.5
455b6b,2016-12-20 10:15:00.000000 UTC,10.25,20,12,1380,3.8,14.75
455b6b,2016-09-08 03:15:00.000000 UTC,3.25,8,9,300,0.5,5.5
455b6b,2016-07-26 07:00:00.000000 UTC,7.0,26,7,360,0.6,7.0
455b6b,2016-08-29 01:15:00.000000 UTC,1.25,29,8,240,0.8,9.0
455b6b,2016-07-08 10:15:00.000000 UTC,10.25,8,7,1080,6.8,20.75
455b6b,2016-08-16 05:15:00.000000 UTC,5.25,16,8,1680,17.7,54.5
455b6b,2016-04-19 07:30:00.000000 UTC,7.5,19,4,840,3.1,15.0
455b6b,2016-01-13 07:30:00.000000 UTC,7.5,13,1,3360,20.7,58.25
455b6b,2016-10-31 02:30:00.000000 UTC,2.5,31,10,4140,19.2,51.25
455b6b,2016-08-30 16:15:00.000000 UTC,16.25,30,8,1560,17.5,51.5
455b6b,2016-10-26 03:00:00.000000 UTC,3.0,26,10,540,0.8,6.75
455b6b,2016-04-12 06:45:00.000000 UTC,6.75,12,4,1440,17.4,56.7
455b6b,2016-02-22 18:00:00.000000 UTC,18.0,22,2,1020,5.9,17.5
455b6b,2016-05-25 03:30:00.000000 UTC,3.5,25,5,660,1.5,12.25
455b6b,2016-10-28 13:45:00.000000 UTC,13.75,28,10,1560,10.9,40.1
455b6b,2016-06-24 17:00:00.000000 UTC,17.0,24,6,1020,5.4,21.43
455b6b,2016-12-12 03:15:00.000000 UTC,3.25,12,12,1440,6.3,24.25
455b6b,2016-05-28 04:45:00.000000 UTC,4.75,28,5,1680,17.8,60.2
455b6b,2016-01-25 11:00:00.000000 UTC,11.0,25,1,60,0.0,3.5
455b6b,2016-09-29 11:45:00.000000 UTC,11.75,29,9,480,0.8,6.25
455b6b,2016-07-14 17:30:00.000000 UTC,17.5,14,7,360,1.1,10.0
455b6b,2016-12-14 13:15:00.000000 UTC,13.25,14,12,120,0.3,4.25
455b6b,2016-01-25 16:30:00.000000 UTC,16.5,25,1,780,3.8,13.0
455b6b,2016-07-23 11:45:00.000000 UTC,11.75,23,7,840,1.5,10.0
455b6b,2016-04-07 12:00:00.000000 UTC,12.0,7,4,1020,0.5,9.0
455b6b,2016-05-22 17:30:00.000000 UTC,17.5,22,5,1260,13.5,39.75
455b6b,2016-07-06 11:30:00.000000 UTC,11.5,6,7,420,1.0,6.25
455b6b,2016-04-05 12:00:00.000000 UTC,12.0,5,4,2640,13.3,41.0
455b6b,2016-12-09 05:15:00.000000 UTC,5.25,9,12,960,5.1,16.0
455b6b,2016-09-10 07:00:00.000000 UTC,7.0,10,9,540,1.4,11.0
455b6b,2016-02-17 21:45:00.000000 UTC,21.75,17,2,360,1.1,9.5
455b6b,2016-06-18 11:30:00.000000 UTC,11.5,18,6,300,0.9,7.0
455b6b,2016-11-10 03:45:00.000000 UTC,3.75,10,11,660,1.3,8.25
455b6b,2016-07-05 09:00:00.000000 UTC,9.0,5,7,420,0.6,8.5
455b6b,2016-12-10 11:00:00.000000 UTC,11.0,10,12,960,2.4,13.25
455b6b,2016-12-14 13:45:00.000000 UTC,13.75,14,12,420,0.9,8.5
455b6b,2016-07-29 16:15:00.000000 UTC,16.25,29,7,780,2.2,9.75
455b6b,2016-10-07 03:00:00.000000 UTC,3.0,7,10,480,0.8,10.25
455b6b,2016-12-22 11:15:00.000000 UTC,11.25,22,12,1320,3.7,16.25
455b6b,2016-11-30 11:15:00.000000 UTC,11.25,30,11,480,1.0,9.25
455b6b,2016-05-10 03:00:00.000000 UTC,3.0,10,5,420,1.4,7.25
455b6b,2016-02-24 15:45:00.000000 UTC,15.75,24,2,1380,15.6,51.3
455b6b,2016-04-18 00:30:00.000000 UTC,0.5,18,4,1620,15.3,53.75
455b6b,2016-08-09 15:15:00.000000 UTC,15.25,9,8,780,6.4,21.75
455b6b,2016-09-29 02:30:00.000000 UTC,2.5,29,9,420,0.8,9.75
455b6b,2016-07-18 03:45:00.000000 UTC,3.75,18,7,1140,11.1,30.0
455b6b,2016-12-16 13:30:00.000000 UTC,13.5,16,12,1740,6.1,25.7
455b6b,2016-04-10 10:00:00.000000 UTC,10.0,10,4,600,1.7,11.0
455b6b,2016-09-02 12:45:00.000000 UTC,12.75,2,9,2640,17.1,59.6
455b6b,2016-10-13 09:45:00.000000 UTC,9.75,13,10,3660,18.1,63.2
455b6b,2016-05-24 01:45:00.000000 UTC,1.75,24,5,420,1.3,9.5
455b6b,2016-03-08 11:15:00.000000 UTC,11.25,8,3,3120,17.6,58.8
455b6b,2016-12-21 03:15:00.000000 UTC,3.25,21,12,1320,2.6,15.25
455b6b,2016-01-21 16:30:00.000000 UTC,16.5,21,1,720,4.4,19.68
455b6b,2016-08-21 15:30:00.000000 UTC,15.5,21,8,2160,18.1,59.3
455b6b,2016-03-27 15:15:00.000000 UTC,15.25,27,3,420,2.7,12.75
455b6b,2016-12-15 12:45:00.000000 UTC,12.75,15,12,780,2.5,9.75
455b6b,2016-06-12 07:45:00.000000 UTC,7.75,12,6,2340,17.4,60.5
455b6b,2016-04-18 04:30:00.000000 UTC,4.5,18,4,2520,18.3,54.75
455b6b,2016-12-21 07:15:00.000000 UTC,7.25,21,12,1080,4.3,15.25
455b6b,2016-02-07 19:00:00.000000 UTC,19.0,7,2,900,4.2,15.0
455b6b,2016-03-09 23:15:00.000000 UTC,23.25,9,3,780,4.6,14.75
455b6b,2016-05-05 12:15:00.000000 UTC,12.25,5,5,1200,3.0,13.5
455b6b,2016-08-17 08:15:00.000000 UTC,8.25,17,8,4680,32.9,159.5
455b6b,2016-12-09 06:45:00.000000 UTC,6.75,9,12,960,1.8,15.75
455b6b,2016-05-25 11:15:00.000000 UTC,11.25,25,5,600,1.2,9.0
455b6b,2016-07-28 05:30:00.000000 UTC,5.5,28,7,960,2.7,14.0
455b6b,2016-01-30 16:45:00.000000 UTC,16.75,30,1,720,2.5,13.0
455b6b,2016-10-14 02:30:00.000000 UTC,2.5,14,10,960,3.2,12.75
455b6b,2016-05-19 06:45:00.000000 UTC,6.75,19,5,840,1.2,9.0
455b6b,2016-11-10 12:30:00.000000 UTC,12.5,10,11,660,1.1,8.0
455b6b,2016-02-22 20:45:00.000000 UTC,20.75,22,2,2520,19.5,49.0
455b6b,2016-08-24 04:30:00.000000 UTC,4.5,24,8,660,1.2,11.75
455b6b,2016-04-15 14:00:00.000000 UTC,14.0,15,4,240,0.5,8.0
455b6b,2016-07-22 06:30:00.000000 UTC,6.5,22,7,720,1.7,8.75
455b6b,2016-05-19 11:45:00.000000 UTC,11.75,19,5,120,0.4,4.5
455b6b,2016-08-16 08:45:00.000000 UTC,8.75,16,8,1380,14.6,76.4
455b6b,2016-12-31 11:15:00.000000 UTC,11.25,31,12,660,2.6,10.25
455b6b,2016-05-03 11:15:00.000000 UTC,11.25,3,5,480,0.8,8.75
455b6b,2016-08-15 03:30:00.000000 UTC,3.5,15,8,2280,17.5,53.9
455b6b,2016-01-03 16:30:00.000000 UTC,16.5,3,1,1320,17.4,70.0
455b6b,2016-08-24 02:15:00.000000 UTC,2.25,24,8,360,1.0,10.0
455b6b,2016-08-20 03:45:00.000000 UTC,3.75,20,8,240,0.6,9.5
455b6b,2016-07-13 06:00:00.000000 UTC,6.0,13,7,2160,17.6,53.6
455b6b,2016-07-09 08:45:00.000000 UTC,8.75,9,7,660,1.3,8.75
455b6b,2016-03-01 11:30:00.000000 UTC,11.5,1,3,300,1.0,6.0
455b6b,2016-07-14 08:15:00.000000 UTC,8.25,14,7,2460,14.5,49.7
455b6b,2016-01-24 12:30:00.000000 UTC,12.5,24,1,60,0.0,3.25
