trip_seconds,trip_miles,cellId,label-gC,label-GT
0.052632,0.023,2,-1,-1
0.027569,0.012,5,-1,-1
0.037594,0.01,5,-1,-1
0.052632,0.028,2,-1,-1
0.052632,0.025,2,-1,-1
0.027569,0.007,5,-1,-1
0.087719,0.041,7,-1,-1
0.18797,0.1,35,-1,-1
0.032581,0.016,5,-1,-1
0.042607,0.009,1,-1,-1
0.017544,0.008,0,-1,-1
0.197995,0.173,36,-1,-1
0.037594,0.04,37,-1,-1
0.002506,0.004,0,-1,-1
0.062657,0.045,8,-1,-1
0.022556,0.011,5,-1,-1
0.042607,0.016,1,-1,-1
0.12782,0.082,4,-1,-1
0.172932,0.195,38,-1,-1
0.032581,0.013,5,-1,-1
0.037594,0.016,5,-1,-1
0.072682,0.024,10,-1,-1
0.007519,0.003,0,-1,-1
0.18797,0.174,36,-1,-1
0.017544,0.009,0,-1,-1
0.042607,0.024,2,-1,-1
0.042607,0.019,1,-1,-1
0.072682,0.022,10,-1,-1
0.042607,0.02,2,-1,-1
0.042607,0.021,2,-1,-1
0.057644,0.062,18,-1,-1
0.027569,0.011,5,-1,-1
0.032581,0.014,5,-1,-1
0.077694,0.035,10,-1,-1
0.032581,0.021,22,-1,-1
0.052632,0.038,2,-1,-1
0.162907,0.18,39,-1,-1
0.057644,0.035,2,-1,-1
0.002506,0.004,0,-1,-1
0.037594,0.01,5,-1,-1
0.037594,0.015,5,-1,-1
0.052632,0.046,31,-1,-1
0.102757,0.087,40,-1,-1
0.092732,0.031,13,-1,-1
0.042607,0.016,1,-1,-1
0.007519,0.003,0,-1,-1
0.037594,0.019,5,-1,-1
0.26817,0.179,41,-1,-1
0.042607,0.018,1,-1,-1
0.042607,0.024,2,-1,-1
0.057644,0.01,1,-1,-1
0.017544,0.023,42,-1,-1
0.027569,0.007,5,-1,-1
0.032581,0.009,5,-1,-1
0.057644,0.019,1,-1,-1
0.067669,0.036,10,-1,-1
0.047619,0.018,1,-1,-1
0.077694,0.07,25,-1,-1
0.027569,0.01,5,-1,-1
0.042607,0.022,2,-1,-1
0.062657,0.032,10,-1,-1
0.032581,0.015,5,-1,-1
0.022556,0.011,5,-1,-1
0.072682,0.048,8,-1,-1
0.042607,0.036,2,-1,-1
0.032581,0.017,5,-1,-1
0.037594,0.013,5,-1,-1
0.082707,0.041,7,-1,-1
0.052632,0.037,2,-1,-1
0.102757,0.11,43,-1,-1
0.007519,0.003,0,-1,-1
0.007519,0.003,0,-1,-1
0.042607,0.021,2,-1,-1
0.017544,0.009,0,-1,-1
0.062657,0.027,10,-1,-1
0.162907,0.123,44,-1,-1
0.022556,0.012,5,-1,-1
0.017544,0.02,42,-1,-1
0.042607,0.042,31,-1,-1
0.057644,0.025,2,-1,-1
0.047619,0.022,2,-1,-1
0.032581,0.01,5,-1,-1
0.062657,0.02,10,-1,-1
0.032581,0.006,5,-1,-1
0.082707,0.039,13,-1,-1
0.027569,0.011,5,-1,-1
0.032581,0.012,5,-1,-1
0.022556,0.027,22,-1,-1
0.152882,0.135,45,-1,-1
0.077694,0.053,8,-1,-1
0.017544,0.007,0,-1,-1
0.067669,0.04,8,-1,-1
0.012531,0.004,0,-1,-1
0.022556,0.008,5,-1,-1
0.032581,0.015,5,-1,-1
0.032581,0.017,5,-1,-1
0.052632,0.018,1,-1,-1
0.037594,0.014,5,-1,-1
0.017544,0.01,0,-1,-1
0.022556,0.008,5,-1,-1
0.057644,0.022,2,-1,-1
0.047619,0.02,2,-1,-1
0.027569,0.015,5,-1,-1
0.132832,0.161,15,-1,-1
0.037594,0.017,5,-1,-1
0.042607,0.013,1,-1,-1
0.027569,0.016,5,-1,-1
0.012531,0.004,0,-1,-1
0.042607,0.019,1,-1,-1
0.037594,0.01,5,-1,-1
0.022556,0.012,5,-1,-1
0.032581,0.016,5,-1,-1
0.203008,0.151,20,-1,-1
0.042607,0.027,2,-1,-1
0.017544,0.008,0,-1,-1
0.002506,0.001,0,-1,-1
0.042607,0.022,2,-1,-1
0.107769,0.047,17,-1,-1
0.062657,0.024,10,-1,-1
0.027569,0.012,5,-1,-1
0.032581,0.011,5,-1,-1
0.047619,0.021,2,-1,-1
0.042607,0.042,31,-1,-1
0.122807,0.056,46,-1,-1
0.037594,0.011,5,-1,-1
0.107769,0.051,17,-1,-1
0.177945,0.114,47,-1,-1
0.152882,0.181,48,-1,-1
0.037594,0.013,5,-1,-1
0.012531,0.004,0,-1,-1
0.172932,0.17,39,-1,-1
0.017544,0.007,0,-1,-1
0.017544,0.007,0,-1,-1
0.012531,0.006,0,-1,-1
0.032581,0.025,22,-1,-1
0.002506,0,0,-1,-1
0.042607,0.006,1,-1,-1
0.032581,0.011,5,-1,-1
0.052632,0.014,1,-1,-1
0.032581,0.012,5,-1,-1
0.037594,0.016,5,-1,-1
0.017544,0.013,0,-1,-1
0.022556,0.011,5,-1,-1
0.017544,0.011,0,-1,-1
0.097744,0.11,49,-1,-1
0.007519,0.003,0,-1,-1
0.057644,0.019,1,-1,-1
0.052632,0.026,2,-1,-1
0.002506,0.003,0,-1,-1
0.072682,0.036,10,-1,-1
0.047619,0.023,2,-1,-1
0.007519,0.007,0,-1,-1
0.067669,0.032,10,-1,-1
0.092732,0.05,7,-1,-1
0.253133,0.256,50,-1,-1
0.308271,0.136,51,-1,-1
0.067669,0.028,10,-1,-1
0.057644,0.045,31,-1,-1
0.102757,0.048,17,-1,-1
0.022556,0.007,5,-1,-1
0.047619,0.017,1,-1,-1
0.082707,0.057,7,-1,-1
0.047619,0.011,1,-1,-1
0.132832,0.058,46,-1,-1
0.107769,0.06,17,-1,-1
0.042607,0.014,1,-1,-1
0.047619,0.042,31,-1,-1
0.172932,0.179,39,-1,-1
0.062657,0.029,10,-1,-1
0.087719,0.071,34,-1,-1
0.047619,0.026,2,-1,-1
0.017544,0.012,0,-1,-1
0.072682,0.027,10,-1,-1
0.062657,0.026,10,-1,-1
0.047619,0.037,2,-1,-1
0.047619,0.014,1,-1,-1
0.177945,0.18,39,-1,-1
0.072682,0.029,10,-1,-1
0.022556,0.012,5,-1,-1
0.067669,0.059,8,-1,-1
0.037594,0.017,5,-1,-1
0.082707,0.028,13,-1,-1
0.012531,0.004,0,-1,-1
0.017544,0.008,0,-1,-1
0.077694,0.034,10,-1,-1
0.042607,0.028,2,-1,-1
0.032581,0.011,5,-1,-1
0.102757,0.049,17,-1,-1
0.027569,0.013,5,-1,-1
0.027569,0.012,5,-1,-1
0.027569,0.007,5,-1,-1
0.032581,0.016,5,-1,-1
0.047619,0.022,2,-1,-1
0.047619,0.017,1,-1,-1
0.097744,0.116,49,-1,-1
0.022556,0.011,5,-1,-1
0.002506,0.001,0,-1,-1
0.072682,0.035,10,-1,-1
0.052632,0.021,2,-1,-1
0.037594,0.017,5,-1,-1
0.047619,0.023,2,-1,-1
0.047619,0.013,1,-1,-1
0.007519,0.003,0,-1,-1
0.017544,0.012,0,-1,-1
0.027569,0.014,5,-1,-1
0.012531,0.008,0,-1,-1
0.037594,0.012,5,-1,-1
0.017544,0.012,0,-1,-1
0.052632,0.037,2,-1,-1
0.152882,0.07,52,-1,-1
0.052632,0.019,1,-1,-1
0.057644,0.025,2,-1,-1
0.067669,0.025,10,-1,-1
0.152882,0.12,53,-1,-1
0.057644,0.044,31,-1,-1
0.067669,0.019,3,-1,-1
0.052632,0.026,2,-1,-1
0.037594,0.006,5,-1,-1
0.027569,0.013,5,-1,-1
0.132832,0.124,54,-1,-1
0.012531,0.006,0,-1,-1
0.042607,0.023,2,-1,-1
0.022556,0.011,5,-1,-1
0.102757,0.043,17,-1,-1
0.052632,0.02,2,-1,-1
0.017544,0.012,0,-1,-1
0.082707,0.045,7,-1,-1
0.022556,0.009,5,-1,-1
0.017544,0.007,0,-1,-1
0.042607,0.02,2,-1,-1
0.022556,0.034,22,-1,-1
0.032581,0.017,5,-1,-1
0.052632,0.021,2,-1,-1
0.042607,0.014,1,-1,-1
0.12782,0.166,15,-1,-1
0.052632,0.072,18,-1,-1
0.062657,0.059,8,-1,-1
0.032581,0.018,5,-1,-1
0.047619,0.02,2,-1,-1
0.087719,0.062,34,-1,-1
0.022556,0.006,5,-1,-1
0.042607,0.037,2,-1,-1
0.042607,0.015,1,-1,-1
0.002506,0,0,-1,-1
0.067669,0.03,10,-1,-1
0.067669,0.035,10,-1,-1
0.062657,0.023,10,-1,-1
0.092732,0.173,55,-1,-1
0.027569,0.01,5,-1,-1
0.007519,0.002,0,-1,-1
0.017544,0.006,0,-1,-1
0.047619,0.011,1,-1,-1
0.077694,0.063,25,-1,-1
0.157895,0.176,27,-1,-1
0.032581,0.011,5,-1,-1
0.072682,0.032,10,-1,-1
0.062657,0.014,3,-1,-1
0.072682,0.023,10,-1,-1
0.052632,0.026,2,-1,-1
0.032581,0.029,22,-1,-1
0.067669,0.037,10,-1,-1
0.047619,0.018,1,-1,-1
0.017544,0.006,0,-1,-1
0.037594,0.015,5,-1,-1
0.047619,0.021,2,-1,-1
0.022556,0.01,5,-1,-1
0.037594,0.009,5,-1,-1
0.042607,0.016,1,-1,-1
0.022556,0.008,5,-1,-1
0.057644,0.061,18,-1,-1
0.032581,0.024,22,-1,-1
0.087719,0.036,13,-1,-1
0.047619,0.044,31,-1,-1
0.087719,0.012,56,-1,-1
0.037594,0.02,22,-1,-1
0.032581,0.006,5,-1,-1
0.057644,0.023,2,-1,-1
0.037594,0.013,5,-1,-1
0.042607,0.058,31,-1,-1
0.012531,0.011,0,-1,-1
0.002506,0.004,0,-1,-1
0.057644,0.022,2,-1,-1
0.067669,0.022,10,-1,-1
0.042607,0.019,1,-1,-1
0.072682,0.055,8,-1,-1
0.022556,0.012,5,-1,-1
0.062657,0.011,3,-1,-1
0.067669,0.034,10,-1,-1
0.047619,0.017,1,-1,-1
0.278195,0.184,57,-1,-1
0.022556,0.009,5,-1,-1
0.002506,0.001,0,-1,-1
0.022556,0.024,22,-1,-1
0.057644,0.012,1,-1,-1
0.067669,0.045,8,-1,-1
0.097744,0.055,7,-1,-1
0.052632,0.012,1,-1,-1
0.243108,0.146,58,-1,-1
0.027569,0.007,5,-1,-1
0.022556,0.008,5,-1,-1
0.027569,0.012,5,-1,-1
0.102757,0.137,29,-1,-1
0.047619,0.024,2,-1,-1
0.097744,0.039,13,-1,-1
0.032581,0.012,5,-1,-1
0.027569,0.017,5,-1,-1
0.002506,0.007,0,-1,-1
0.047619,0.021,2,-1,-1
0.042607,0.017,1,-1,-1
0.027569,0.009,5,-1,-1
0.017544,0.004,0,-1,-1
0.037594,0.017,5,-1,-1
0.107769,0.177,6,-1,-1
0.027569,0.009,5,-1,-1
0.197995,0.132,59,-1,-1
0.037594,0.022,22,-1,-1
0.037594,0.017,5,-1,-1
0.082707,0.109,49,-1,-1
0.027569,0.014,5,-1,-1
0.002506,0,0,-1,-1
0.092732,0.034,13,-1,-1
0.057644,0.028,2,-1,-1
0.077694,0.02,10,-1,-1
0.087719,0.072,34,-1,-1
0.12782,0.079,60,-1,-1
0.032581,0.013,5,-1,-1
0.057644,0.028,2,-1,-1
0.052632,0.044,31,-1,-1
0.032581,0.009,5,-1,-1
0.042607,0.022,2,-1,-1
0.057644,0.023,2,-1,-1
0.117794,0.07,33,-1,-1
0.022556,0.013,5,-1,-1
0.032581,0.014,5,-1,-1
0.047619,0.024,2,-1,-1
0.012531,0.004,0,-1,-1
0.032581,0.012,5,-1,-1
0.072682,0.016,3,-1,-1
0.037594,0.015,5,-1,-1
0.002506,0.002,0,-1,-1
0.007519,0.007,0,-1,-1
0.102757,0.102,43,-1,-1
0.037594,0.028,22,-1,-1
0.062657,0.063,25,-1,-1
0.017544,0.009,0,-1,-1
0.037594,0.016,5,-1,-1
0.032581,0.014,5,-1,-1
0.032581,0.015,5,-1,-1
0.062657,0.013,3,-1,-1
0.022556,0.011,5,-1,-1
0.077694,0.024,10,-1,-1
0.047619,0.043,31,-1,-1
0.192982,0.114,35,-1,-1
0.172932,0.119,47,-1,-1
0.112782,0.117,43,-1,-1
0.027569,0.012,5,-1,-1
0.092732,0.022,13,-1,-1
0.047619,0.02,2,-1,-1
0.042607,0.016,1,-1,-1
0.042607,0.017,1,-1,-1
0.012531,0.01,0,-1,-1
0.027569,0.014,5,-1,-1
0.047619,0.013,1,-1,-1
0.097744,0.123,61,-1,-1
0.142857,0.085,62,-1,-1
0.032581,0.006,5,-1,-1
0.012531,0.007,0,-1,-1
0.052632,0.025,2,-1,-1
0.027569,0.011,5,-1,-1
0.007519,0.004,0,-1,-1
0.042607,0.021,2,-1,-1
0.072682,0.023,10,-1,-1
0.037594,0.018,5,-1,-1
0.027569,0.022,22,-1,-1
0.012531,0.004,0,-1,-1
0.022556,0.01,5,-1,-1
0.112782,0.04,17,-1,-1
0.052632,0.023,2,-1,-1
0.072682,0.02,10,-1,-1
0.172932,0.133,44,-1,-1
0.047619,0.015,1,-1,-1
0.027569,0.013,5,-1,-1
0.017544,0.005,0,-1,-1
0.007519,0.006,0,-1,-1
0.047619,0.01,1,-1,-1
0.022556,0.011,5,-1,-1
0.16792,0.183,38,-1,-1
0.012531,0.005,0,-1,-1
0.082707,0.086,63,-1,-1
0.087719,0.066,34,-1,-1
0.062657,0.02,10,-1,-1
0.057644,0.017,1,-1,-1
0.032581,0.016,5,-1,-1
0.012531,0.005,0,-1,-1
0.027569,0.009,5,-1,-1
0.017544,0.007,0,-1,-1
0.022556,0.01,5,-1,-1
0.092732,0.049,7,-1,-1
0.097744,0.033,13,-1,-1
0.012531,0.004,0,-1,-1
0.027569,0.011,5,-1,-1
0.007519,0.002,0,-1,-1
0.027569,0.026,22,-1,-1
0.037594,0.019,5,-1,-1
0.102757,0.177,6,-1,-1
0.032581,0.015,5,-1,-1
0.062657,0.022,10,-1,-1
0.017544,0.009,0,-1,-1
0.017544,0.006,0,-1,-1
0.042607,0.016,1,-1,-1
0.032581,0.012,5,-1,-1
0.077694,0.069,25,-1,-1
0.012531,0.008,0,-1,-1
0.037594,0.025,22,-1,-1
0.177945,0.177,39,-1,-1
0.172932,0.13,44,-1,-1
0.017544,0.006,0,-1,-1
0.027569,0.008,5,-1,-1
0.132832,0.203,64,-1,-1
0.052632,0.027,2,-1,-1
0.022556,0.01,5,-1,-1
0.012531,0.004,0,-1,-1
0.067669,0.031,10,-1,-1
0.107769,0.023,11,-1,-1
0.027569,0.012,5,-1,-1
0.057644,0.025,2,-1,-1
0.047619,0.028,2,-1,-1
0.027569,0.013,5,-1,-1
0.14787,0.055,65,-1,-1
0.107769,0.076,33,-1,-1
0.012531,0.01,0,-1,-1
0.012531,0.008,0,-1,-1
0.017544,0.006,0,-1,-1
0.042607,0.016,1,-1,-1
0.107769,0.185,66,-1,-1
0.037594,0.025,22,-1,-1
0.092732,0.026,13,-1,-1
0.037594,0.011,5,-1,-1
0.12782,0.187,32,-1,-1
0.022556,0.013,5,-1,-1
0.077694,0.051,8,-1,-1
0.027569,0.014,5,-1,-1
0.022556,0.008,5,-1,-1
0.092732,0.109,49,-1,-1
0.032581,0.012,5,-1,-1
0.082707,0.032,13,-1,-1
0.027569,0.008,5,-1,-1
0.253133,0.23,67,-1,-1
0.022556,0.008,5,-1,-1
0.052632,0.019,1,-1,-1
0.032581,0.011,5,-1,-1
0.082707,0.074,34,-1,-1
0.037594,0.015,5,-1,-1
0.037594,0.019,5,-1,-1
0.047619,0.036,2,-1,-1
0.062657,0.046,8,-1,-1
0.052632,0.052,31,-1,-1
0.052632,0.017,1,-1,-1
0.042607,0.01,1,-1,-1
0.042607,0.02,2,-1,-1
0.027569,0.008,5,-1,-1
0.022556,0.011,5,-1,-1
0.037594,0.015,5,-1,-1
0.062657,0.032,10,-1,-1
0.032581,0.013,5,-1,-1
0.097744,0.099,63,-1,-1
0.022556,0.007,5,-1,-1
0.052632,0.023,2,-1,-1
0.132832,0.127,54,-1,-1
0.067669,0.057,8,-1,-1
0.032581,0.013,5,-1,-1
0.117794,0.181,66,-1,-1
0.052632,0.033,2,-1,-1
0.057644,0.03,2,-1,-1
0.037594,0.025,22,-1,-1
0.027569,0.013,5,-1,-1
0.012531,0.004,0,-1,-1
0.017544,0.007,0,-1,-1
0.022556,0.008,5,-1,-1
0.022556,0.014,5,-1,-1
0.047619,0.042,31,-1,-1
0.022556,0.011,5,-1,-1
0.16792,0.156,68,-1,-1
0.032581,0.014,5,-1,-1
0.067669,0.056,8,-1,-1
0.112782,0.184,66,-1,-1
0.12782,0.038,12,-1,-1
0.112782,0.169,6,-1,-1
0.067669,0.039,10,-1,-1
0.057644,0.034,2,-1,-1
0.012531,0.007,0,-1,-1
0.032581,0.009,5,-1,-1
0.052632,0.022,2,-1,-1
0.142857,0.116,53,-1,-1
0.022556,0.007,5,-1,-1
0.002506,0.003,0,-1,-1
0.022556,0.005,5,-1,-1
0.062657,0.02,10,-1,-1
0.057644,0.016,1,-1,-1
0.012531,0.005,0,-1,-1
0.037594,0.016,5,-1,-1
0.067669,0.05,8,-1,-1
0.012531,0.006,0,-1,-1
0.087719,0.053,7,-1,-1
0.017544,0.007,0,-1,-1
0.037594,0.013,5,-1,-1
0.052632,0.026,2,-1,-1
0.027569,0.038,22,-1,-1
0.062657,0.012,3,-1,-1
0.052632,0.011,1,-1,-1
0.072682,0.027,10,-1,-1
0.087719,0.061,34,-1,-1
0.117794,0.184,66,-1,-1
0.072682,0.052,8,-1,-1
0.022556,0.008,5,-1,-1
0.037594,0.011,5,-1,-1
0.177945,0.115,47,-1,-1
0.057644,0.051,31,-1,-1
0.218045,0.114,21,-1,-1
0.022556,0.014,5,-1,-1
0.032581,0.016,5,-1,-1
0.017544,0.01,0,-1,-1
0.032581,0.02,22,-1,-1
0.037594,0.017,5,-1,-1
0.042607,0.015,1,-1,-1
0.037594,0.011,5,-1,-1
0.032581,0.021,22,-1,-1
0.052632,0.076,18,-1,-1
0.062657,0.029,10,-1,-1
0.057644,0.013,1,-1,-1
0.007519,0.003,0,-1,-1
0.007519,0.004,0,-1,-1
0.047619,0.029,2,-1,-1
0.017544,0.019,0,-1,-1
0.032581,0.017,5,-1,-1
0.047619,0.015,1,-1,-1
0.157895,0.121,45,-1,-1
0.062657,0.013,3,-1,-1
0.177945,0.159,68,-1,-1
0.047619,0.023,2,-1,-1
0.032581,0.018,5,-1,-1
0.082707,0.085,63,-1,-1
0.017544,0.012,0,-1,-1
0.042607,0.019,1,-1,-1
0.057644,0.052,31,-1,-1
0.052632,0.023,2,-1,-1
0.032581,0.017,5,-1,-1
0.032581,0.012,5,-1,-1
0.203008,0.179,30,-1,-1
0.062657,0.023,10,-1,-1
0.017544,0.008,0,-1,-1
0.012531,0.006,0,-1,-1
0.017544,0.011,0,-1,-1
0.072682,0.023,10,-1,-1
0.067669,0.026,10,-1,-1
0.22807,0.039,69,-1,-1
0.042607,0.011,1,-1,-1
0.022556,0.01,5,-1,-1
0.007519,0.006,0,-1,-1
0.067669,0.023,10,-1,-1
0.037594,0.04,37,-1,-1
0.042607,0.02,2,-1,-1
0.057644,0.03,2,-1,-1
0.017544,0.01,0,-1,-1
0.077694,0.041,8,-1,-1
0.022556,0.007,5,-1,-1
0.027569,0.014,5,-1,-1
0.067669,0.041,8,-1,-1
0.022556,0.008,5,-1,-1
0.052632,0.027,2,-1,-1
0.027569,0.012,5,-1,-1
0.047619,0.013,1,-1,-1
0.022556,0.007,5,-1,-1
0.087719,0.176,55,-1,-1
0.022556,0.009,5,-1,-1
0.067669,0.019,3,-1,-1
0.027569,0.01,5,-1,-1
0.047619,0.016,1,-1,-1
0.027569,0.009,5,-1,-1
0.002506,0,0,-1,-1
0.022556,0.009,5,-1,-1
0.032581,0.013,5,-1,-1
0.027569,0.008,5,-1,-1
0.072682,0.026,10,-1,-1
0.142857,0.125,45,-1,-1
0.087719,0.029,13,-1,-1
0.042607,0.025,2,-1,-1
0.162907,0.152,68,-1,-1
0.037594,0.012,5,-1,-1
0.102757,0.039,11,-1,-1
0.032581,0.022,22,-1,-1
0.12782,0.211,64,-1,-1
0.037594,0.016,5,-1,-1
0.047619,0.03,2,-1,-1
0.132832,0.192,32,-1,-1
0.052632,0.035,2,-1,-1
0.037594,0.013,5,-1,-1
0.037594,0.014,5,-1,-1
0.102757,0.038,11,-1,-1
0.112782,0.063,33,-1,-1
0.047619,0.02,2,-1,-1
0.087719,0.054,7,-1,-1
0.027569,0.012,5,-1,-1
0.042607,0.021,2,-1,-1
0.032581,0.012,5,-1,-1
0.20802,0.127,70,-1,-1
0.057644,0.021,2,-1,-1
0.032581,0.013,5,-1,-1
0.042607,0.02,2,-1,-1
0.022556,0.006,5,-1,-1
0.082707,0.02,13,-1,-1
0.012531,0.006,0,-1,-1
0.022556,0.008,5,-1,-1
0.022556,0.016,5,-1,-1
0.012531,0.004,0,-1,-1
0.032581,0.02,22,-1,-1
0.007519,0.004,0,-1,-1
0.012531,0.007,0,-1,-1
0.18797,0.293,71,-1,-1
0.017544,0.007,0,-1,-1
0.027569,0.008,5,-1,-1
0.062657,0.027,10,-1,-1
0.042607,0.01,1,-1,-1
0.047619,0.017,1,-1,-1
0.062657,0.07,25,-1,-1
0.117794,0.063,33,-1,-1
0.017544,0.002,0,-1,-1
0.057644,0.057,31,-1,-1
0.047619,0.027,2,-1,-1
0.007519,0.008,0,-1,-1
0.077694,0.059,8,-1,-1
